Page URL,ILR,Schema.org (JSON-LD),Schema.org (Microdata),Open Graph,Twitter Cards,Microformats,Article items,Book items,Breadcrumb items,Carousel items,Course items,COVID-19 announcements (BETA) items,Dataset items,Employer Aggregate Rating items,Estimated salary items,Event items,Fact Check items,FAQ items,Guided recipe items,How-to items,Job posting items,Local Business items,Logo items,Merchant listing items,Movie items,Product snippet items,Product group items,Q&A items,Recipe on search items,Review snippet items,Sitelinks search box items,Site names items,Software App items,Vehicle listing items,Video items
https://www.star-toner.com/products/tambor-compatible-brother-dr1050-rendimiento-de-10-000-paginas,37,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-brother-dr2300-dr2305,70,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-brother-dr2400-premium,70,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-brother-dr248-color,70,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-brother-dr2510-premium,70,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-brother-dr350-2000-2025-rendimiento-de-12-000-paginas,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-brother-dr360-dr2100-dr2125-dr2150,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-brother-dr420-dr450-dr2200-dr2225-dr2245-dr2250,31,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-brother-dr421cl-premium,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-canon-crg-049-12000-paginas,82,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-canon-crg-051-23000-paginas,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-canon-exv14-calidad-premium-50000-paginas,65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-canon-exv42-calidad-premium-55000-paginas,65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-canon-exv50-calidad-premium-60000-paginas,65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-hp-120a-w1120a-con-chip-16000-paginas,90,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-hp-126a-ce314a-canon-729-14000-paginas,60,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-hp-cf219a-19a-premium,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-hp-cf232a-32a-premium,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-hp-cf257a-57a-80000-paginas,32,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-lexmark-d260a-dell-2330-30000-paginas,25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-lexmark-d310-50f0z00-60000-paginas,41,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-lexmark-d317-51b0z00-60000-paginas,25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tambor-compatible-samsung-116-mlt-r116-9000-paginas,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tinta-compatible-brother-lc-424-calidad-premium,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tinta-compatible-brother-lc12-17-73-77-75-calidad-premium,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tinta-compatible-brother-lc123-xl-calidad-premium,33,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tinta-compatible-epson-102-rendimiento-fiabilidad-ecotank,45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tinta-compatible-epson-103-ecotank-impresiones-eficientes,45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tinta-compatible-epson-104-ecotank-alto-rendimiento,45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tinta-compatible-epson-106-ecotank-alta-definicion,45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/tinta-compatible-epson-664-ecotank-rendimiento-premium,73,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-canon-crg-047-compatible-rendimiento-fiable,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn-241,76,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn-241-tn251,32,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn-247,76,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn230-tn210-2200-paginas,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn245-tn241-2500-paginas,32,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn247-3000-paginas,89,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn325-tn315-4000-paginas,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn423-4500-paginas,32,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-color-compatible-brother-tn881xl-15000-paginas,32,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-color-tn248xl,68,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn1050-rendimiento-de-1-000-paginas,27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn2320-tn660-rendimiento-de-2-600-paginas,27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn2420-rendimiento-de-3-000-paginas,27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn2420xl-rendimiento-de-6-000-paginas,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn2510-xl,68,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn3230-3130-3500-paginas,34,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn3480-tn3484-rendimiento-de-8-000-paginas,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn360-2120-2125-2150-2-600-paginas,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-brother-tn450-tn2220-tn2225-tn2250-tn2275-2-600-paginas-de-alto-rendimiento,27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-canon-057-con-chip,61,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-canon-067-con-chip-1350-paginas,24,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-canon-737-hp-83a-1500-paginas,24,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-canon-crg-051-1700-paginas,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-canon-exv14-calidad-premium,64,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-canon-exv32-calidad-premium-25000-paginas,64,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-canon-exv42-calidad-premium,64,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-canon-exv50-calidad-premium,73,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-106a-w1106a-premium,80,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-117a-w2070-con-chip-1000-paginas,62,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-126a-ce310a-canon-709-con-chip,62,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-135a-w1350a-con-chip-premium,80,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-135x-w1350x-con-chip-premium,78,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-142a-w1420a-premium,69,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-142xl-w1420xl-premium,69,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-143a-neverstop-2500-paginas,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-149a-w1490-premium,69,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-153a-w1530a-premium,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-153x-w1530x-premium,26,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-203a-cf540a-canon-045-con-chip-1400-paginas,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-205a-cf530a-con-chip-1100-paginas,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-207a-w2210a-con-chip-1350-paginas,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-212a-w2120a-con-chip-5500-paginas,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-216a-w2410a-con-chip-1000-paginas,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-304a-305a-ce410x-canon-718-4000-paginas,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-307a-ce740a-7000-paginas-a3,57,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-415a-w2030a-con-chip-2400-paginas,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-508a-cf360a-chip-alto-rendimiento,63,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-655-cf450a-chip-rendimiento-optimo,62,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cb-435a-cb-436a-ce285a,48,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cb540a-ce320a-cf210x-canon-crg-731,76,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-ce255a-55a-6000-paginas,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-ce278a-78a-premium,35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-ce285a-85a-2000-paginas,27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf217a-17a-premium,35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf226a-26a-premium,36,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf226x-26x-premium,39,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf230a-30a-premium,40,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf244a-44a-premium,47,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf255a-55a-premium,46,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf256a-56a-premium,30,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf256x-56x-premium,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf259a-59a-con-chip-premium,84,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf279a-79a-premium,47,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf280a-ce505a,47,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf280x-ce505x,40,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf283a-83a-1500-paginas,29,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf287a-87a-con-chip-premium,46,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf289a-89a-con-chip-premium,82,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf294a-94a-1200-paginas,29,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-cf410a-canon-046-con-chip-2300-paginas,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-hp-q2612a-hp-12a,47,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-konica-minolta-color-tn216-calidad-premium,66,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-konica-minolta-color-tn227-calidad-premium,66,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-konica-minolta-color-tn324-tn512-calidad-premium,74,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-konica-minolta-tn116-tn117-tn118-calidad-premium,66,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-konica-minolta-tn217-calidad-premium,66,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-konica-minolta-tn220-tn221-tn321-tn322-25000-paginas,72,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-konica-minolta-tn311-tn211-calidad-premium,72,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-konica-minolta-tn414-calidad-premium-25000-paginas,66,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-kyocera-tk1120-rendimiento-3000-paginas,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-kyocera-tk1150-rendimiento-3000-paginas,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-kyocera-tk1160-rendimiento-7200-paginas,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-kyocera-tk1170-rendimiento-7200-paginas,72,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-lexmark-e260a-dell-2330-3500-paginas,25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-lexmark-ms310-ms410-ms510-ms610-5000-paginas,25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-lexmark-ms317-mx317-ms417-2500-paginas,25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-q5949a-q7553a,52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-samsung-104-mlt-d1042s-1500-paginas,23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-samsung-105-mlt-d1052l-2500-paginas,39,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-samsung-108-mlt-d1082s-1500-paginas,31,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
https://www.star-toner.com/products/toner-compatible-samsung-116-mlt-d116s-1200-paginas,43,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0
